sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,voted_for,voted_against
"חוק המאבק בתופעת השכרות (הוראת שעה ותיקון חקיקה) (תיקון), התשע""ג-2013 ",121,הסתייגות,29/04/13,20:55,0,1
"חוק המאבק בתופעת השכרות (הוראת שעה ותיקון חקיקה) (תיקון), התשע""ג-2013 ",907,הצעת ועדה,29/04/13,20:56,1,0
"חוק המאבק בתופעת השכרות (הוראת שעה ותיקון חקיקה) (תיקון), התשע""ג-2013 ",121,הסתייגות,29/04/13,20:57,0,1
"חוק המאבק בתופעת השכרות (הוראת שעה ותיקון חקיקה) (תיקון), התשע""ג-2013 ",907,הצעת ועדה,29/04/13,20:57,1,0
"חוק המאבק בתופעת השכרות (הוראת שעה ותיקון חקיקה) (תיקון), התשע""ג-2013 ",102,אישור החוק,29/04/13,20:58,1,0
"חוק לתיקון פקודת הרוקחים (מס` 20) (תיקון מס` 2 - הוראת שעה), התשע""ג-2013",104,קריאה שנייה,29/04/13,21:08,1,0
"חוק לתיקון פקודת הרוקחים (מס` 20) (תיקון מס` 2 - הוראת שעה), התשע""ג-2013",102,אישור החוק,29/04/13,21:09,1,0
"הצעת חוק הנזיקים האזרחיים (אחריות המדינה) (תיקון מס` 7) (תיקון - תחילת סעיף 5ב), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,01/05/13,12:55,1,0
"הצעת חוק נציבות תלונות אסירים, התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,01/05/13,13:42,0,1
"הצעת חוק מס ערך מוסף (תיקון - פטור בעת קניית דירה ראשונה לזוגות צעירים), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,01/05/13,14:19,0,1
"הצעה לסדר היום בנושא: ""שילוב נשים בתפקידים ציבורים""",201,"לכלול את הנושא בסדר היום של המליאה
",01/05/13,15:18,1,0
"הצעה לסדר-היום: ""הרכב ועדת שטרות, מעות, מטבעות מדליות וזכרון לאור - הדרתם של ספרדים ויוצאי עדות המזרח""",202,להעביר את הנושא לוועדה,01/05/13,15:56,1,0
"הצעת חוק לקידום התחרות ולצמצום הריכוזיות, התשע""ב-2012 (מ/706)",910,הודעת הממשלה,08/05/13,12:30,1,0
הצעת חוק-יסוד: משק המדינה (תיקון - חובת דיון על יעדי תקציב),203,לא לכלול את הנושא בסדר היום של המליאה,08/05/13,15:02,0,1
"הצעת חוק מס ערך מוסף (תיקון - מס בשיעור אפס על מוצרי מזון בסיסיים), התשע""ג-2013 ",100,להעביר את הצעת החוק לוועדה,08/05/13,15:23,0,1
"הצעת חוק התכנון והבנייה (תיקון - סייגים להגבלת הספקת חשמל, מים וטלפון), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,08/05/13,15:40,0,1
הודעת הממשלה בעניין המשרד לשירותי דת:  * הודעה בהתאם לסעיף 31(ד) לחוק יסוד: הממשלה בדבר העברת שטחי פעולה * הודעה בהתאם לסעיף 31(ב) לחוק יסוד: הממשלה בדבר העברת סמכויות  ,910,הודעת הממשלה,20/05/13,18:56,1,0
"הצעת חוק יסודות התקציב (תיקון מס` 43 - הוראת שעה), התשע""ג-2013",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,22/05/13,13:26,1,0
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""ממשלה אנטי חברתית המכבידה ידה על המעמד הבינוני והציבור העני בישראל""",300,הצעת אי-אמון בממשלה,20/05/13,17:50,0,1
"הצעת אי אמון מטעם סיעת ס""ש בנושא: ""קיצוצים דרקוניים וחסרי חמלה שיפגעו בשכבות הביניים הנרמסות ובדלי העם הנאנקים""",300,הצעת אי-אמון בממשלה,20/05/13,17:52,0,1
"הצעת אי אמון מטעם סיעות בל""ד-רע""מ-תע""ל-מד""ע וחד""ש בנושא: ""השלכות התוכנית הכלכלית על האזרחים הערביים""",300,הצעת אי-אמון בממשלה,20/05/13,17:52,0,1
"חוק הרשויות המקומיות (בחירות) (הוראת שעה), התשע""ג-2013 ",104,קריאה שנייה,20/05/13,17:56,1,0
"חוק הרשויות המקומיות (בחירות) (הוראת שעה), התשע""ג-2013 ",102,אישור החוק,20/05/13,17:57,1,0
חוק-יסוד: תקציב המדינה לשנים 2009 עד 2012 ולשנת 2013 (הוראות מיוחדות) (הוראת שעה) (תיקון מס` 3),121,הסתייגות,20/05/13,22:33,0,1
חוק-יסוד: תקציב המדינה לשנים 2009 עד 2012 ולשנת 2013 (הוראות מיוחדות) (הוראת שעה) (תיקון מס` 3),104,קריאה שנייה,20/05/13,22:34,1,0
חוק-יסוד: תקציב המדינה לשנים 2009 עד 2012 ולשנת 2013 (הוראות מיוחדות) (הוראת שעה) (תיקון מס` 3),102,אישור החוק,20/05/13,22:35,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010) (תיקון מס` 12), התשע""ג-2013",121,הסתייגות,20/05/13,22:36,0,1
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010) (תיקון מס` 12), התשע""ג-2013",104,קריאה שנייה,20/05/13,22:37,1,0
"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010) (תיקון מס` 12), התשע""ג-2013",102,אישור החוק,20/05/13,22:37,1,0
"הצעת חוק הרבנות הראשית לישראל (תיקון - כשירות רב ראשי והרכב האסיפה הבוחרת), התשע""ג-2013",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,22/05/13,13:21,1,0
"הצעת חוק לתיקון פקודת מס הכנסה (פטור לדמי הבראה), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,22/05/13,13:38,0,1
"הצעת חוק איסור הלבנת הון (הוראת שעה), התשע""ג-2013 ",910,הודעת הממשלה,22/05/13,14:13,1,0
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""ממשלה המגדילה פערים חברתיים ופוגעת במעמד הביניים""",300,הצעת אי-אמון בממשלה,03/06/13,18:05,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""דו""ח הביטוח הלאומי מזהיר: כ-90 אלף עניים יכנסו למעגל העוני, ובנוסף דו""ח ה-OECD קובע כי מדינת ישראל כשלה במיגור והפחתת העוני. הממשלה מדרדרת את האזרחים לעוני ודורסת את השכבות החלשות"" ",300,הצעת אי-אמון בממשלה,03/06/13,18:06,0,1
"הצעת אי אמון מטעם סיעות חד""ש, רע""מ-תע""ל ובל""ד בנושא: ""הממשלה מעלה מע""מ, פוגעת בעניים ומרחיבה את העוני""",300,הצעת אי-אמון בממשלה,03/06/13,18:06,0,1
"הצעת אי אמון מטעם סיעת יהדות התורה: ""הוראת ראש הממשלה להקפיא את הבניה בירושלים בניגוד להסכמת הממשלות הקודמות""",300,הצעת אי-אמון בממשלה,03/06/13,18:07,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",120,שם החוק,03/06/13,22:00,1,0
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:00,1,0
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:02,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:02,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:03,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:03,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:04,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:04,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:05,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:06,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:06,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:07,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:07,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:08,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",907,הצעת ועדה,03/06/13,22:09,1,0
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:09,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",104,קריאה שנייה,03/06/13,22:10,1,0
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",121,הסתייגות,03/06/13,22:10,0,1
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",907,הצעת ועדה,03/06/13,22:11,1,0
"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",102,אישור החוק,03/06/13,22:12,1,0
"חוק איסור הלבנת הון (הוראת שעה), התשע""ג-2013 ",104,קריאה שנייה,03/06/13,22:14,1,0
"חוק איסור הלבנת הון (הוראת שעה), התשע""ג-2013 ",102,אישור החוק,03/06/13,22:14,1,0
"הצעה לסדר-היום בנושא: ""שבירת נסיונות התארגנות של עובדים ועובדות""",202,להעביר את הנושא לוועדה,05/06/13,13:34,1,0
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""ממשלה שמחמיצה הזדמנויות מדיניות ומרסקת את שירות החוץ""",300,הצעת אי-אמון בממשלה,10/06/13,18:18,0,1
"הצעת אי אמון מטעם סיעות מרצ-יהדות התורה בנושא: ""המדיניות המכוונת של הממשלה לפגיעה במעמד הביניים ולהעמקת העוני בישראל""",300,הצעת אי-אמון בממשלה,10/06/13,18:18,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""שר האוצר הונה את בוחריו, מטיל גזירות, מעלה מיסים המוטלים על מעמד הביניים והשכבות החלשות ומרחיב את הפערים בין עניים לעשירים""",300,הצעת אי-אמון בממשלה,10/06/13,18:19,0,1
"הצעת אי אמון מטעם סיעות בל""ד, רע""מ-תע""ל-מד""ע וחד""ש בנושא: ""תוכנית פראוור - התוכנית להפקיע מאות אלפי דונמים ולגרש עשרות אלפי אזרחים ערבים מבתיהם וישוביהם בנגב"" ",300,הצעת אי-אמון בממשלה,10/06/13,18:20,0,1
"הצעת חוק הביטוח הלאומי (תיקון - שינוי שם החוק), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,12/06/13,12:28,0,1
"הצעת חוק לחינוך נגד גזענות, התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,12/06/13,12:29,0,1
"
הצעת חוק להנצחת ההיסטוריה והמורשת של יהדות ארצות האסלאם, התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,12/06/13,12:48,0,1
"הצעת חוק העונשין (תיקון - איסור שידול קטין לצפייה בפרסום תועבה), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,12/06/13,13:03,1,0
"הצעת חוק שירות ביטחון (תיקון - ביטול גיוס חובה), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,12/06/13,13:23,0,1
"הצעת חוק התקציב לשנות הכספים 2013 ו-2014, התשע""ג-2013 ",100,להעביר את הצעת החוק לוועדה,18/06/13,00:54,1,0
"הצעת חוק להסדרת התיישבות בדואים בנגב, התשע""ג-2013",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,24/06/13,21:14,1,0
"הצעת אי אמון מטעם סיעת העבודה בנושא:""ממשלה שמעלה מיסים על האדם העובד ומחלקת פטורים לתאגידי הענק"" ",300,הצעת אי-אמון בממשלה,01/07/13,17:58,0,1
"הצעת אי אמון מטעם סיעות מרצ-יהדות התורה בנושא: ""הממשלה מגישה תקציב דורסני, מכבידה את עול המיסים, פוגעת במעמד הביניים ומתעלמת ממצוקת הדיור""",300,הצעת אי-אמון בממשלה,01/07/13,17:59,0,1
"הצעת חוק חינוך ממלכתי (תיקון - הפחתת האלימות בבתי הספר), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,03/07/13,13:24,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""אטימות הממשלה נוכח זעקת הרבנים על הקיצוצים הדרקוניים בתקציבי הישיבות הציוניות והגרעינים התורניים בפריפריות""",300,הצעת אי-אמון בממשלה,01/07/13,18:00,0,1
"הצעת אי אמון מטעם סיעות חד""ש, רע""מ-תע""ל-מד""ע ובל""ד בנושא: ""הממשלה מקדמת חקיקה גזענית, אנטי דמוקרטית ופוגעת בשכבות החלשות באופן מערכתי""",300,הצעת אי-אמון בממשלה,01/07/13,18:00,0,1
"הצעת חוק להשתתפותם של העובדים, נושאי המשרה ובעלי תפקיד אחרים בשירות הציבורי, בצעדים לייצוב המצב הפיסקלי במדינה במהלך השנים 2013 ו-2014 (הוראת שעה), התשע""ג-2013- הצעה שפוצלה לנושא משכורתם של העובדים בשירות הציבורי ",907,הצעת ועדה,01/07/13,18:02,1,0
"חוק לעידוד השקעות הון (תיקון מס` 70), התשע""ג-2013",121,הסתייגות,01/07/13,18:23,0,1
"חוק לעידוד השקעות הון (תיקון מס` 70), התשע""ג-2013",907,הצעת ועדה,01/07/13,18:24,1,0
"חוק לעידוד השקעות הון (תיקון מס` 70), התשע""ג-2013",104,קריאה שנייה,01/07/13,18:25,1,0
"חוק לעידוד השקעות הון (תיקון מס` 70), התשע""ג-2013",102,אישור החוק,01/07/13,18:25,1,0
"הצעת חוק הפיקוח על מזון לבעלי חיים, התשע""ב-2012",910,הודעת הממשלה,01/07/13,19:54,1,0
"הצעת חוק לעידוד עסקים קטנים ובינוניים בישראל, התשע""ב-2012",910,הודעת הממשלה,01/07/13,19:55,1,0
"הצעת חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס` 3) (אזורי רישום לנישואין של בני זוג יהודים),
 התשע""ב-2012
",910,הודעת הממשלה,01/07/13,19:56,1,0
"הצעת חוק להשתתפותם של העובדים, נושאי המשרה ובעלי תפקיד אחרים בשירות הציבורי, בצעדים לייצוב המצב הפיסקלי במדינה במהלך השנים 2013 ו-2014 (הוראת שעה), התשע""ג-2013- הצעה שפוצלה לנושא משכורתם של העובדים בשירות הציבורי ",104,קריאה שנייה,01/07/13,20:04,1,0
"הצעת חוק להשתתפותם של העובדים, נושאי המשרה ובעלי תפקיד אחרים בשירות הציבורי, בצעדים לייצוב המצב הפיסקלי במדינה במהלך השנים 2013 ו-2014 (הוראת שעה), התשע""ג-2013- הצעה שפוצלה לנושא משכורתם של העובדים בשירות הציבורי ",102,אישור החוק,01/07/13,20:05,1,0
"הצעת חוק קידום התחרות בענף המזון, התשע""ג-2013 ",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,01/07/13,20:32,1,0
"הצעת חוק פרסום מחירי מוצרים ברשתות שיווק, התשע""ג-2013",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,01/07/13,20:33,1,0
"הצעת חוק לעידוד היציאה לעבודה, התשע""ג-2013 ",100,להעביר את הצעת החוק לוועדה,01/07/13,22:19,1,0
"הצעת חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון) (הארכת תוקף), התשע""ג-2013",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,01/07/13,22:40,1,0
"הצעת חוק ביטוח בריאות ממלכתי (תיקון - העברת מידע בין קופות החולים בעת מעבר חבר), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,03/07/13,13:08,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""שר האוצר מפקיר את השכבות החלשות ומעמד הביניים מקצץ בקיצבאות, ומעלה מיסים למשפרי הדיור, ומדרדר מאות אלפי משפחות מתחת לקו העוני""",300,הצעת אי-אמון בממשלה,08/07/13,18:05,0,1
"הצעת אי אמון מטעם סיעות בל""ד, רע""-תע""ל-מד""ע וחד""ש בנושא: ""ממשלה שנלחמת בעניים ולא בעוני""",300,הצעת אי-אמון בממשלה,08/07/13,18:06,0,1
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",121,הסתייגות,08/07/13,19:26,0,1
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",121,הסתייגות,08/07/13,19:27,0,1
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",121,הסתייגות,08/07/13,19:27,0,1
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",121,הסתייגות,08/07/13,19:28,0,1
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",121,הסתייגות,08/07/13,19:29,0,1
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",121,הסתייגות,08/07/13,19:29,0,1
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",907,הצעת ועדה,08/07/13,19:30,1,0
"חוק לימוד חובה (תיקון מס` 32), התשע""ג-2013",907,הצעת ועדה,08/07/13,22:33,1,0
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",121,הסתייגות,08/07/13,19:30,0,1
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",121,הסתייגות,08/07/13,19:31,0,1
"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",102,אישור החוק,08/07/13,19:32,1,0
"המלצת הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט בעניין הכרזה על מצב חירום - דיון והצבעה ",907,הצעת ועדה,08/07/13,20:31,1,0
"חוק למניעת מפגעים (תיקון מס` 8), התשע""ג-2013",121,הסתייגות,08/07/13,20:57,0,1
"חוק למניעת מפגעים (תיקון מס` 8), התשע""ג-2013",999,הצבעה,08/07/13,20:58,0,1
"חוק למניעת מפגעים (תיקון מס` 8), התשע""ג-2013",104,קריאה שנייה,08/07/13,20:58,1,0
"חוק למניעת מפגעים (תיקון מס` 8), התשע""ג-2013",102,אישור החוק,08/07/13,20:59,1,0
"הצעת חוק העסקת עובדים על ידי קבלני שירות בענפי השמירה והניקיון בגופים ציבוריים, התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,08/07/13,21:47,1,0
"הצעת חוק המכר (דירות) (הבטחת השקעות של רוכשי דירות) (תיקון מס` 7) (הודעה בדבר מחיקת רישום שעבוד), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,08/07/13,21:58,1,0
"הצעת חוק הביטוח הלאומי (תיקון מס` 144), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,08/07/13,22:06,1,0
"חוק לימוד חובה (תיקון מס` 32), התשע""ג-2013",121,הסתייגות,08/07/13,22:33,0,1
"חוק לימוד חובה (תיקון מס` 32), התשע""ג-2013",907,הצעת ועדה,08/07/13,22:34,1,0
"חוק לימוד חובה (תיקון מס` 32), התשע""ג-2013",102,אישור החוק,08/07/13,22:35,1,0
"הצעת חוק למניעת העישון במקומות ציבוריים והחשיפה לעישון (תיקון - איסור עישון ביציעי מגרשי ספורט), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,10/07/13,12:01,1,0
"הצעת חוק איסור ייבוא ומכירת כבד של בעלי חיים שעברו התעללות, התשע""ג-2013",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,10/07/13,12:16,1,0
"הצעת חוק מידע גנטי (תיקון - התאמה להתפתחויות טכנולוגיות), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,10/07/13,12:32,1,0
"הצעת חוק דמי מחלה (תיקון - היעדרות בשל מחלת הורה), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,10/07/13,12:37,1,0
"הצעת חוק לתיקון פקודת התעבורה (הוראות לעניין השכרת רישיון להפעלת מונית), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,10/07/13,12:42,1,0
"הצעת חוק מס ערך מוסף (תיקון - מס ערך מוסף בשיעורים שונים על מוצרי יסוד), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,10/07/13,13:11,0,1
"הצעת חוק הסדרת מעמדם של פליטים ומבקשי מקלט, התשע""ג-2013",202,להעביר את הנושא לוועדה,10/07/13,13:49,0,1
"הצעת חוק ההדדיות בעניין אסירים ביטחוניים, התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,10/07/13,14:06,0,1
"הצעת חוק עסקאות גופים ציבוריים (תיקון - מניעת העסקה במיקור חוץ בשירות הציבורי), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,10/07/13,14:29,0,1
"הצעת חוק קביעת יום לציון הפליטות היהודית ממדינות ערב, התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,17/07/13,12:28,1,0
"הצעת חוק הבחירות לכנסת (תיקון - זכאות שליחי הסוכנות היהודית להצביע בנציגויות ישראל בחו""ל), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,17/07/13,12:39,1,0
"הצעת חוק הפיקוח על מחירי מצרכים ושירותים (תיקון - איסור הפליה בפיקוח על מצרכי מזון, התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,17/07/13,13:17,0,1
"הצעת חוק פיקוח על מחירי מצרכים ושירותים (תיקון - איסור הפליה בפיקוח על מצרכי מזון), התשע""ג-2013 ",100,להעביר את הצעת החוק לוועדה,17/07/13,13:17,0,1
"הצעת חוק ביטוח בריאות ממלכתי (תיקון - זכאות לבדיקת MRI לגילוי מוקדם של סרטן השד), התשע""ג-2013",202,להעביר את הנושא לוועדה,17/07/13,13:32,1,0
"הצעת חוק יסודות התקציב (תיקון - פיקוח אחיד על שימוש בתמיכה), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,17/07/13,13:53,0,1
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""ממשלה כושלת בתחום הכלכלי חברתי ומדיני"" ",300,הצעת אי-אמון בממשלה,22/07/13,19:29,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""עיוות מוסרי: הטבות ממס ב-16 מיליארד שקל לחמש חברות ציבוריות ולשכירים העניים מכבידים את הנטל""",300,הצעת אי-אמון בממשלה,22/07/13,19:30,0,1
"הצעת אי אמון מטעם סיעת יהדות התורה בנושא: ""ההסתה וההתנכלות של שר האוצר כלפי הציבור החרדי בכדי להסתיר את הגזירות שהוטלו על כלל הציבור במדינה ובכך לגרום להגברת הקיצוניות בעם"" ",300,הצעת אי-אמון בממשלה,22/07/13,19:31,0,1
"הצעת אי אמון מטעם סיעת מרצ בנושא: ""הפגיעה במעמדה הבינלאומי של ישראל על רקע הנחיית האיחוד האירופי לא לשתף פעולה ולסחור עם חברות ומוסדות בשטחים הכבושים""",300,הצעת אי-אמון בממשלה,22/07/13,19:31,0,1
"הצעת אי אמון מטעם סיעת רע""מ-תע""ל-מד""ע בנושא: ""כישלון הממשלה להסרת חסמים בפני יישום חוק שוויון הזדמנויות בעבודה""",300,הצעת אי-אמון בממשלה,22/07/13,19:32,0,1
"הצעת אי אמון מטעם סיעת חד""ש בנושא: ""האיחוד האירופי מוציא כרטיס אדום לנתניהו! ממשלה כושלת ותקציב מסוכן!""",300,הצעת אי-אמון בממשלה,22/07/13,19:33,0,1
"הצעת אי אמון מטעם סיעת בל""ד בנושא: ""הקלות לטייקונים וגזירות לאיבונים""",300,הצעת אי-אמון בממשלה,22/07/13,19:34,0,1
"הצעת אי אמון מטעם סיעת קדימה  בנושא: ""תקציב הגזירות של הממשלה אשר פוגע במעמד הביניים ובשכבות החלשות""",300,הצעת אי-אמון בממשלה,22/07/13,19:34,0,1
"החלטת ועדת הכנסת בדבר הקמת הוועדה המיוחדת לדיון בהצעות החוק בעניין השוויון בנטל בשירות הצבאי, בשירות האזרחי ובשוק העבודה ולהסדרת  מעמדם של תלמידי הישיבות ",907,הצעת ועדה,22/07/13,19:39,1,0
"חוק משק החשמל (תיקון מס` 11), התשע""ג-2013",104,קריאה שנייה,22/07/13,19:47,1,0
"חוק משק החשמל (תיקון מס` 11), התשע""ג-2013",102,אישור החוק,22/07/13,19:47,1,0
"חוק גלי צה""ל - שידורי רדיו של צבא הגנה לישראל (שידורי חסות ותשדירי שירות) (הוראת שעה) (תיקון מס` 5), התשע""ג-2013",907,הצעת ועדה,22/07/13,20:10,1,0
"חוק גלי צה""ל - שידורי רדיו של צבא הגנה לישראל (שידורי חסות ותשדירי שירות) (הוראת שעה) (תיקון מס` 5), התשע""ג-2013",907,הצעת ועדה,22/07/13,20:10,1,0
"חוק גלי צה""ל - שידורי רדיו של צבא הגנה לישראל (שידורי חסות ותשדירי שירות) (הוראת שעה) (תיקון מס` 5), התשע""ג-2013",102,אישור החוק,22/07/13,20:11,1,0
"חוק הלוואות לדיור (תיקון מס` 12), התשע""ג-2013",907,הצעת ועדה,22/07/13,22:15,1,0
"חוק הלוואות לדיור (תיקון מס` 12), התשע""ג-2013",121,הסתייגות,22/07/13,22:16,0,1
"חוק הלוואות לדיור (תיקון מס` 12), התשע""ג-2013",121,הסתייגות,22/07/13,22:17,0,1
"חוק הלוואות לדיור (תיקון מס` 12), התשע""ג-2013",907,הצעת ועדה,22/07/13,22:17,1,0
"חוק הלוואות לדיור (תיקון מס` 12), התשע""ג-2013",121,הסתייגות,22/07/13,22:18,0,1
"חוק הלוואות לדיור (תיקון מס` 12), התשע""ג-2013",907,הצעת ועדה,22/07/13,22:19,1,0
"הצעת חוק שירות ביטחון (תיקון מס` 19 הוראת שעה) (שילוב תלמידי ישיבות), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,23/07/13,05:00,1,0
"הצעת חוק שירות אזרחי לתלמידי ישיבות (הוראת שעה), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,23/07/13,05:01,1,0
"חוק הסיוע המשפטי (תיקון מס` 11), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,23/07/13,05:14,1,0
"חוק למניעת הטרדה מינית (תיקון מס` 8), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,23/07/13,05:16,1,0
"הצעת חוק לשינוי סדרי עדיפויות (תיקוני חקיקה להשגת יעדי התקציב לשנים 2013 ו-2014), התשע""ג-2013",121,הסתייגות,29/07/13,11:55,0,1
"הצעת חוק לשינוי סדרי עדיפויות (תיקוני חקיקה להשגת יעדי התקציב לשנים 2013 ו-2014), התשע""ג-2013",121,הסתייגות,29/07/13,11:56,0,1
"הצעת חוק לשינוי סדרי עדיפויות (תיקוני חקיקה להשגת יעדי התקציב לשנים 2013 ו-2014), התשע""ג-2013",121,הסתייגות,29/07/13,11:56,0,1
"הצעת חוק לשינוי סדרי עדיפויות (תיקוני חקיקה להשגת יעדי התקציב לשנים 2013 ו-2014), התשע""ג-2013",121,הסתייגות,29/07/13,13:51,0,1
"הצעת חוק לשינוי סדרי עדיפויות (תיקוני חקיקה להשגת יעדי התקציב לשנים 2013 ו-2014), התשע""ג-2013",121,הסתייגות,29/07/13,11:57,0,1
"הצעת חוק לשינוי סדרי עדיפויות (תיקוני חקיקה להשגת יעדי התקציב לשנים 2013 ו-2014), התשע""ג-2013",121,הסתייגות,29/07/13,11:57,0,1
"הצעת חוק לשינוי סדרי עדיפויות (תיקוני חקיקה להשגת יעדי התקציב לשנים 2013 ו-2014), התשע""ג-2013",907,הצעת ועדה,29/07/13,11:59,1,0
