"FactionID","Name","KnessetNum","StartDate","FinishDate","IsCurrent","LastUpdatedDate"
483,מפלגה דתית לאומית,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
485,תנועה למסורת ישראל,11,1984-08-13 00:00:00,1988-08-29 00:00:00,0,2019-01-24 11:45:06
487,רשימה מתקדמת לשלום,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
489,אומץ,11,1984-08-13 00:00:00,1988-09-27 00:00:00,0,2019-01-24 11:45:06
491,מורשה,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
493,תחייה,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
495,"ר""ץ",11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
497,שינוי - מפלגת מרכז,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
499,כך,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
501,אגודת ישראל,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
502,העבודה - מימד - עם אחד,16,2005-05-23 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
503,"התאחדות הספרדים שומרי תורה - תנועת ש""ס",11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
505,שינוי ויוזמה,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
507,צומת,11,1987-11-30 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
509,"מד""ע - מפלגה דמוקרטית ערבית",11,1988-03-07 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
511,דגל התורה,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
513,מולדת,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
515,מערך,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
517,חזית דמוקרטית לשלום ושוויון,11,1984-08-13 00:00:00,1988-11-21 00:00:00,0,2019-01-24 11:45:06
519,יחד,11,1984-08-13 00:00:00,1984-10-22 00:00:00,0,2019-01-24 11:45:06
521,מפלגת העבודה הישראלית,12,1991-10-07 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
522,מרצ - יחד והבחירה הדמוקרטית,16,2005-07-27 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
523,הליכוד,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
525,מפלגת פועלים מאוחדת,12,1988-11-21 00:00:00,1992-03-09 00:00:00,0,2019-01-24 11:45:06
527,מפלגה דתית לאומית,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
529,רשימה מתקדמת לשלום,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
531,תחייה,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
533,"ר""ץ",12,1988-11-21 00:00:00,1992-03-09 00:00:00,0,2019-01-24 11:45:06
535,שינוי - מפלגת מרכז,12,1988-11-21 00:00:00,1992-03-09 00:00:00,0,2019-01-24 11:45:06
537,אגודת ישראל,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
539,"התאחדות הספרדים שומרי תורה - תנועת ש""ס",12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
541,"חד""ש - בל""ד",12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
542,אחריות לאומית,16,2005-11-23 00:00:00,2006-01-17 00:00:00,0,2019-01-24 11:45:06
543,צומת,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
545,"מד""ע - מפלגה דמוקרטית ערבית",12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
547,דגל התורה,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
549,מולדת,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
551,מפלגה ליברלית חדשה,12,1992-03-03 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
553,מוריה,12,1990-12-25 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
555,פנתרים שחורים,12,1991-01-01 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
557,אחדות למען השלום והעלייה,12,1990-12-25 00:00:00,1992-05-17 00:00:00,0,2019-01-24 11:45:06
559,גאולת ישראל,12,1990-12-25 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
561,מרצ,12,1992-03-09 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
562,קדימה,16,2006-01-17 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
563,יהדות התורה,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
564,הסיעה החילונית,16,2006-01-26 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
565,מערך,12,1988-11-21 00:00:00,1991-10-07 00:00:00,0,2019-01-24 11:45:06
567,חזית דמוקרטית לשלום ושוויון,12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
569,"חד""ש",12,1988-11-21 00:00:00,1992-07-13 00:00:00,0,2019-01-24 11:45:06
571,מפלגת העבודה הישראלית,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
573,הליכוד,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
575,מפלגה דתית לאומית,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
577,"התאחדות הספרדים שומרי תורה - תנועת ש""ס",13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
579,"חד""ש - בל""ד",13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
581,צומת,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
582,"ח""כ יחיד - מיכאל נודלמן",16,2006-02-01 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
583,"מד""ע - מפלגה דמוקרטית ערבית",13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
584,האיחוד הלאומי - מולדת - תקומה,16,2006-02-01 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
585,מולדת,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
586,הבית הלאומי,16,2006-02-05 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
587,מרצ,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
588,העולים,16,2006-02-01 00:00:00,2006-02-01 00:00:00,0,2019-01-24 11:45:06
589,יהדות התורה,13,1992-07-13 00:00:00,1996-04-08 00:00:00,0,2019-01-24 11:45:06
590,ישראל ביתנו,16,2006-02-01 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
591,המערך,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
593,יעוד,13,1994-02-07 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
595,ימין ישראל,13,1995-07-24 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
597,עתיד,13,1995-11-27 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
599,הדרך השלישית,13,1996-03-07 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
601,גשר,13,1996-03-11 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
602,תנועה ערבית להתחדשות,16,2006-02-07 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
603,הליכוד - גשר - צומת,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
604,חזית דמוקרטית לשלום ושוויון,16,2006-02-07 00:00:00,2006-04-17 00:00:00,0,2019-01-24 11:45:06
605,ישראל בעליה,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
607,"מד""ע - רע""ם",13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
609,חזית דמוקרטית לשלום ושוויון,13,1992-07-13 00:00:00,1996-06-17 00:00:00,0,2019-01-24 11:45:06
611,מפלגת העבודה הישראלית,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
613,הליכוד,14,1999-03-04 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
615,מפלגה דתית לאומית,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
617,שינוי - מפלגת מרכז,14,1999-01-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
619,"התאחדות הספרדים שומרי תורה - תנועת ש""ס",14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
621,"חד""ש - בל""ד",14,1996-06-17 00:00:00,1999-03-08 00:00:00,0,2019-01-24 11:45:06
622,קדימה,17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
623,צומת,14,1999-03-04 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
624,עבודה - מימד,17,2006-04-17 00:00:00,2008-12-18 00:00:00,0,2019-01-24 11:45:06
625,דגל התורה,14,1999-02-23 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
626,ברית לאומית דמוקרטית,17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
627,מולדת,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
628,"התאחדות הספרדים שומרי תורה - תנועת ש""ס",17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
629,מרצ,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
630,חזית דמוקרטית לשלום ושוויון,17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
631,יהדות התורה,14,1996-06-17 00:00:00,1999-02-23 00:00:00,0,2019-01-24 11:45:06
632,יהדות התורה,17,2006-04-17 00:00:00,2008-12-18 00:00:00,0,2019-01-24 11:45:06
633,הדרך השלישית,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
634,גיל,17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
635,גשר,14,1999-02-23 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
636,"רע""מ - תע""ל",17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
637,ליכוד - גשר - צומת,14,1996-06-17 00:00:00,1999-02-23 00:00:00,0,2019-01-24 11:45:06
638,ישראל ביתנו,17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
639,ישראל בעליה,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
640,מרצ - יחד,17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
641,"מד""ע - רע""ם",14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
642,"איחוד לאומי - מפד""ל",17,2006-04-17 00:00:00,2008-12-03 00:00:00,0,2019-01-24 11:45:06
643,חזית דמוקרטית לשלום ושוויון,14,1999-03-08 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
645,ליכוד - צומת,14,1999-02-23 00:00:00,1999-03-04 00:00:00,0,2019-01-24 11:45:06
647,חרות - התנועה הלאומית,14,1999-02-23 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
649,ישראל במרכז,14,1999-02-23 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
651,"עלי""ה - עמנו למען ישראל המתחדשת",14,1999-02-23 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
653,מכורה,14,1999-03-04 00:00:00,1999-03-04 00:00:00,0,2019-01-24 11:45:06
655,אמונים,14,1999-03-04 00:00:00,1999-03-17 00:00:00,0,2019-01-24 11:45:06
657,ברית לאומית דמוקרטית,14,1999-03-08 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
659,"ח""כ יחיד",14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
661,תקומה,14,1996-06-17 00:00:00,1999-03-17 00:00:00,0,2019-01-24 11:45:06
662,השומר הצעיר,17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
663,הצעירים,14,1999-03-22 00:00:00,1999-03-29 00:00:00,0,2019-01-24 11:45:06
665,עם אחד,14,1999-03-25 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
667,שינוי,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
669,ישראל אחת,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
671,מפלגת המרכז,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
673,האיחוד הלאומי,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
675,ישראל ביתנו,14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
677,"רע""ם-הרשימה הערבית המאוחדת",14,1996-06-17 00:00:00,1999-06-07 00:00:00,0,2019-01-24 11:45:06
679,איחוד לאומי,15,1999-06-07 00:00:00,2000-02-01 00:00:00,0,2019-01-24 11:45:06
681,ישראל ביתנו,15,1999-06-07 00:00:00,2000-02-01 00:00:00,0,2019-01-24 11:45:06
683,מחר - מפלגת חברה ורפורמות,15,1999-07-26 00:00:00,1999-10-18 00:00:00,0,2019-01-24 11:45:06
685,לב,15,2002-11-06 00:00:00,2002-11-06 00:00:00,0,2019-01-24 11:45:06
687,אחדות לאומית - הברית הלאומית המתקדמת,15,2002-12-10 00:00:00,2003-02-17 00:00:00,0,2019-01-24 11:45:06
688,"בנא""י",9,1977-06-13 00:00:00,,1,2019-01-24 11:45:06
689,"תחייה - בנא""י",9,1979-07-17 00:00:00,1981-07-20 00:00:00,0,2019-01-24 11:45:06
690,הליכוד,17,2006-04-17 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
691,השומר הצעיר,0,1948-02-14 00:00:00,1949-02-14 00:00:00,0,2019-01-24 11:45:06
692,התנועה הרווזיוניסטית,0,1948-02-14 00:00:00,1949-02-14 00:00:00,0,2019-01-24 11:45:06
693,החזית הדתית המאוחדת,0,1948-02-14 00:00:00,1949-02-14 00:00:00,0,2019-01-24 11:45:06
694,התאחדות התימנים,0,1948-02-14 00:00:00,1949-02-14 00:00:00,0,2019-01-24 11:45:06
702,צדק לזקן,17,2008-06-02 00:00:00,2008-10-27 00:00:00,0,2019-01-24 11:45:06
722,הדרך הטובה,17,2008-10-27 00:00:00,2009-02-24 00:00:00,0,2019-01-24 11:45:06
742,איחוד לאומי,18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
743,"הבית היהודי - המפד""ל החדשה",18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
744,ברית לאומית דמוקרטית,18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
745,חזית דמוקרטית לשלום ושוויון,18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
746,יהדות התורה,18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
747,ישראל ביתנו,18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
748,הליכוד,18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
749,התנועה החדשה מרצ,18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
750,מפלגת העבודה הישראלית,18,2011-01-17 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
751,קדימה,18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
752,"רע""מ - תע""ל",18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
753,"התאחדות הספרדים שומרי תורה - תנועת ש""ס",18,2009-02-24 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
762,העצמאות,18,2011-01-17 00:00:00,2013-02-05 00:00:00,0,2019-01-24 11:45:06
802,ברית לאומית דמוקרטית,19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
803,"הבית היהודי מייסודם של האיחוד הלאומי והמפד""ל החדשה",19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
804,הליכוד - ישראל ביתנו,19,2013-02-05 00:00:00,2014-07-09 00:00:00,0,2019-01-24 11:45:06
805,מפלגת העבודה הישראלית,19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
806,חזית דמוקרטית לשלום ושוויון,19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
807,יהדות התורה,19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
808,מרצ,19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
809,קדימה,19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
810,"רע""מ-תע""ל-מד""ע",19,2013-02-05 00:00:00,2014-12-08 00:00:00,0,2019-01-24 11:45:06
811,"התאחדות הספרדים שומרי תורה - תנועת ש""ס",19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
812,יש עתיד,19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
813,התנועה בראשות ציפי לבני,19,2013-02-05 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
842,הליכוד - תנועה לאומית ליברלית,19,2014-07-09 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
843,ישראל ביתנו,19,2014-07-09 00:00:00,2015-03-31 00:00:00,0,2019-01-24 11:45:06
882,הליכוד,20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
902,המחנה הציוני,20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
903,הרשימה המשותפת,20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
904,יש עתיד,20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
905,ישראל ביתנו,20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
906,כולנו,20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
907,הבית היהודי,20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
908,יהדות התורה,20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
909,מרצ,20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
910,"ש""ס",20,2015-03-31 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
911,אין נתונים,1,1900-01-01 00:00:00,,1,2019-01-24 11:45:06
913,",",20,2017-03-15 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
914,העבודה,20,2019-01-01 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
915,התנועה,20,2019-01-01 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
916,הימין החדש,20,2018-12-30 00:00:00,2019-04-30 00:00:00,0,2019-04-28 19:41:14
917,כחול לבן,21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
918,"ש""ס",21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
922,"רע""ם-בל""ד",21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
923,איחוד מפלגות הימין,21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
924,"חד""ש-תע""ל",21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
925,העבודה,21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
926,מרצ,21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
928,יהדות התורה,21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
929,ישראל ביתנו,21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
930,כולנו,21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
931,הליכוד,21,2019-04-30 00:00:00,2019-10-03 00:00:00,0,2019-09-24 17:39:48
932,"ש""ס",22,2019-10-03 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
933,הליכוד,22,2019-10-03 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
934,העבודה-גשר,22,2019-10-03 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
935,הבית היהודי - האיחוד הלאומי,22,2019-10-03 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
936,יהדות התורה,22,2019-10-03 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
937,ישראל ביתנו,22,2019-10-03 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
938,כחול לבן,22,2019-10-03 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
939,המחנה הדמוקרטי,22,2019-10-03 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
940,הרשימה המשותפת,22,2019-10-03 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
941,הימין החדש,22,2019-10-10 00:00:00,2020-03-16 00:00:00,0,2020-03-12 12:34:51
942,הליכוד,23,2020-03-16 00:00:00,,1,2020-03-10 13:42:47
943,הרשימה המשותפת,23,2020-03-16 00:00:00,,1,2020-03-08 18:18:48
944,יהדות התורה,23,2020-03-16 00:00:00,,1,2020-03-08 18:19:21
945,ישראל ביתנו,23,2020-03-16 00:00:00,,1,2020-03-08 18:27:56
946,כחול לבן,23,2020-03-16 00:00:00,,1,2020-05-25 11:19:54
947,"ש""ס",23,2020-03-16 00:00:00,,1,2020-03-08 18:21:18
948,ימינה,23,2020-03-16 00:00:00,,1,2020-06-30 19:09:09
949,העבודה-גשר-מרצ,23,2020-03-16 00:00:00,2020-03-23 00:00:00,0,2020-05-25 13:08:56
950,יש עתיד,23,2020-03-29 00:00:00,2020-03-29 00:00:00,0,2020-04-01 15:12:06
951,"תל""ם - תנועה לאומית ממלכתית",23,2020-03-29 00:00:00,2020-03-29 00:00:00,0,2020-04-01 15:12:23
952,",,",23,2020-03-29 00:00:00,2020-03-29 00:00:00,0,2020-03-31 14:52:05
953,",,,",23,2020-03-29 00:00:00,2020-03-29 00:00:00,0,2020-03-31 14:52:16
954,דרך ארץ,23,2020-03-29 00:00:00,,1,2020-04-01 12:11:41
955,"יש עתיד - תל""ם",23,2020-03-29 00:00:00,,1,2020-04-01 12:13:32
956,העבודה-מרצ,23,2020-03-23 00:00:00,2020-04-06 00:00:00,0,2020-05-25 13:08:14
957,גשר,23,2020-03-23 00:00:00,,1,2020-05-25 12:53:20
958,העבודה הישראלית,23,2020-04-06 00:00:00,,1,2020-05-25 13:09:58
959,מרצ,23,2020-04-06 00:00:00,,1,2020-05-25 13:10:16
960,הבית היהודי,23,2020-07-14 00:00:00,1900-01-01 00:00:00,1,2020-07-20 18:49:20
