"PlenumSessionID","Number","KnessetNum","Name","StartDate","FinishDate","IsSpecialMeeting","LastUpdatedDate"
251542,138,17,ישיבת מליאה בתאריך 04/07/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 18:00:00,0,2013-10-03 16:21:47
252461,139,17,ישיבת מליאה בתאריך 09/07/2007 בשעה 16:00,1899-12-30 16:00:00,1899-12-30 20:50:00,0,2020-02-09 10:52:08
252462,140,17,ישיבת מליאה בתאריך 10/07/2007 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 18:00:00,0,2013-10-03 16:21:47
252463,141,17,ישיבת מליאה בתאריך 11/07/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 17:40:00,0,2013-10-03 16:21:47
253563,143,17,ישיבת מליאה בתאריך 16/07/2007 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 20:30:00,0,2013-10-03 16:21:47
253564,142,17,ישיבת מליאה בתאריך 15/07/2007 בשעה: 18:00,1899-12-30 18:00:00,1899-12-30 19:30:00,1,2013-10-03 16:21:47
253571,144,17,ישיבת מליאה בתאריך 17/07/2007 בשעה 16:00,1899-12-30 16:00:00,1899-12-30 22:10:00,0,2020-09-13 11:43:42
253572,145,17,ישיבת מליאה בתאריך 18/07/2007 בשעה: 11:00,2007-07-18 11:00:00,1899-12-30 20:30:00,0,2013-10-03 16:21:47
254452,146,17,ישיבת מליאה בתאריך 23/07/2007 בשעה 10:00,2007-07-23 10:00:00,1899-12-30 14:10:00,0,2021-01-05 12:37:42
254459,147,17,ישיבת מליאה בתאריך 25/07/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 23:30:00,0,2013-10-03 16:21:47
255779,148,17,ישיבת מליאה בתאריך 20/08/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 13:20:00,0,2013-10-03 16:21:47
256327,149,17,ישיבת מליאה בתאריך 04/09/2007 בשעה: 11:00,2007-09-04 11:00:00,1899-12-30 13:50:00,0,2013-10-03 16:21:47
256985,150,17,ישיבת מליאה בתאריך 24/09/2007 בשעה: 11:00,2007-09-24 11:00:00,1899-12-30 12:00:00,0,2013-10-03 16:21:47
257327,151,17,ישיבת מליאה בתאריך 08/10/2007 בשעה 16:00,2007-10-08 16:00:00,1899-12-30 20:10:00,0,2020-02-10 09:28:20
257328,152,17,ישיבת מליאה בתאריך 09/10/2007 בשעה 16:00,2007-10-09 16:00:00,1899-12-30 19:30:00,0,2020-09-13 11:41:36
257329,153,17,ישיבת מליאה בתאריך 10/10/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 17:40:00,0,2013-10-03 16:21:47
258125,154,17,ישיבת מליאה בתאריך 15/10/2007 בשעה 15:00,2007-10-15 15:00:00,1899-12-30 18:30:00,0,2020-02-19 14:40:33
258145,155,17,ישיבת מליאה בתאריך 16/10/2007 בשעה: 16:00,2007-10-16 16:00:00,1899-12-30 20:20:00,0,2013-10-03 16:21:47
258146,156,17,ישיבת מליאה בתאריך 17/10/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 23:40:00,0,2013-10-03 16:21:47
259150,157,17,ישיבת מליאה בתאריך 22/10/2007 בשעה: 16:00,2007-10-22 16:00:00,1899-12-30 19:50:00,0,2013-10-03 16:21:47
259151,158,17,ישיבת מליאה בתאריך 23/10/2007 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 18:50:00,0,2013-10-03 16:21:47
259152,159,17,ישיבת מליאה בתאריך 24/10/2007 בשעה: 11:00,2007-10-24 11:00:00,1899-12-30 14:00:00,0,2013-10-03 16:21:47
259153,160,17,ישיבת מליאה בתאריך 24/10/2007 בשעה: 17:00,2007-10-24 17:00:00,1899-12-30 18:00:00,1,2013-10-03 16:21:47
259990,161,17,ישיבת מליאה בתאריך 29/10/2007 בשעה: 16:00,2007-10-29 16:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
260168,162,17,ישיבת מליאה בתאריך 30/10/2007 בשעה: 16:00,2007-10-30 16:00:00,1899-12-30 17:30:00,0,2013-10-03 16:21:47
260169,163,17,ישיבת מליאה בתאריך 31/10/2007 בשעה: 11:00,2007-10-31 11:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
261087,164,17,ישיבת מליאה בתאריך 05/11/2007 בשעה: 16:00,2007-11-05 16:00:00,1899-12-30 19:30:00,0,2013-10-03 16:21:47
261432,165,17,ישיבת מליאה בתאריך 06/11/2007 בשעה 16:00,1899-12-30 16:00:00,1899-12-30 17:50:00,0,2020-09-13 11:45:29
261452,166,17,ישיבת מליאה בתאריך 07/11/2007 בשעה: 11:00,2007-11-07 11:00:00,1899-12-30 17:10:00,0,2013-10-03 16:21:47
261983,167,17,ישיבת מליאה בתאריך 12/11/2007 בשעה: 16:40,2007-11-12 16:40:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
262267,169,17,ישיבת מליאה בתאריך 14/11/2007 בשעה: 11:00,2007-11-14 11:00:00,1899-12-30 19:30:00,0,2013-10-03 16:21:47
262285,168,17,ישיבת מליאה בתאריך 13/11/2007 בשעה: 16:00,2007-11-13 16:00:00,1899-12-30 20:10:00,0,2013-10-03 16:21:47
262787,170,17,ישיבת מליאה בתאריך 19/11/2007 בשעה 16:00,1899-12-30 16:00:00,1899-12-30 21:40:00,0,2021-01-05 11:58:24
262797,171,17,ישיבת מליאה בתאריך 20/11/2007 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 18:00:00,0,2013-10-03 16:21:47
263426,172,17,ישיבת מליאה בתאריך 21/11/2007 בשעה: 11:00,2007-11-21 11:00:00,1899-12-30 18:10:00,0,2013-10-03 16:21:47
264046,173,17,ישיבת מליאה בתאריך 26/11/2007 בשעה: 16:00,2007-11-26 16:00:00,1899-12-30 18:40:00,0,2013-10-03 16:21:47
264047,174,17,ישיבת מליאה בתאריך 27/11/2007 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 20:20:00,0,2013-10-03 16:21:47
264049,175,17,ישיבת מליאה בתאריך 28/11/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 19:50:00,0,2013-10-03 16:21:47
265247,176,17,ישיבת מליאה בתאריך 03/12/2007 בשעה: 14:00,1899-12-30 14:00:00,1899-12-30 15:50:00,0,2013-10-03 16:21:47
265252,177,17,ישיבת מליאה בתאריך 03/12/2007 בשעה: 17:00,2007-12-03 17:00:00,1899-12-30 18:20:00,1,2013-10-03 16:21:47
265372,178,17,ישיבת מליאה בתאריך 04/12/2007 בשעה: 13:00,2007-12-04 13:00:00,1899-12-30 15:30:00,0,2013-10-03 16:21:47
265709,179,17,ישיבת מליאה בתאריך 11/12/2007 בשעה: 13:00,1899-12-30 13:00:00,1899-12-30 16:00:00,0,2013-10-03 16:21:47
265710,180,17,ישיבת מליאה בתאריך 12/12/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 16:30:00,0,2013-10-03 16:21:47
266769,181,17,ישיבת מליאה בתאריך 17/12/2007 בשעה: 16:00,2007-12-17 16:00:00,1899-12-30 22:10:00,0,2013-10-03 16:21:47
267078,182,17,ישיבת מליאה בתאריך 18/12/2007 בשעה: 16:00,2007-12-18 16:00:00,1899-12-30 21:00:00,0,2013-10-03 16:21:47
267079,183,17,ישיבת מליאה בתאריך 19/12/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 17:10:00,0,2013-10-03 16:21:47
267806,184,17,ישיבת מליאה בתאריך 24/12/2007 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
267807,185,17,ישיבת מליאה בתאריך 25/12/2007 בשעה: 11:00,2007-12-25 11:00:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
267808,186,17,ישיבת מליאה בתאריך 26/12/2007 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 01:00:00,0,2013-10-03 16:21:47
268657,187,17,ישיבת מליאה בתאריך 27/12/2007 בשעה: 11:00,2007-12-27 11:00:00,1899-12-30 21:50:00,0,2013-10-03 16:21:47
268945,188,17,ישיבת מליאה בתאריך 31/12/2007 בשעה: 16:00,2007-12-31 16:00:00,1899-12-30 19:30:00,0,2013-10-03 16:21:47
268946,189,17,ישיבת מליאה בתאריך 01/01/2008 בשעה: 16:00,2008-01-01 16:00:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
268947,190,17,ישיבת מליאה בתאריך 02/01/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
270508,191,17,ישיבת מליאה בתאריך 07/01/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 20:10:00,0,2013-10-03 16:21:47
270509,192,17,ישיבת מליאה בתאריך 08/01/2008 בשעה: 16:00,2008-01-08 16:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
270510,193,17,ישיבת מליאה בתאריך 09/01/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 18:10:00,0,2013-10-03 16:21:47
271390,194,17,ישיבת מליאה בתאריך 14/01/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 19:00:00,0,2013-10-03 16:21:47
271391,195,17,ישיבת מליאה בתאריך 15/01/2008 בשעה: 16:00,2008-01-15 16:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
271392,196,17,ישיבת מליאה בתאריך 16/01/2008 בשעה: 11:00,2008-01-16 11:00:00,1899-12-30 16:00:00,0,2013-10-03 16:21:47
272466,197,17,ישיבת מליאה בתאריך 21/01/2008 בשעה: 16:00,2008-01-21 16:00:00,1899-12-30 19:30:00,0,2013-10-03 16:21:47
272467,198,17,ישיבת מליאה בתאריך 22/01/2008 בשעה: 16:00,2008-01-22 16:00:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
272468,199,17,ישיבת מליאה בתאריך 23/01/2008 בשעה: 11:00,2008-01-23 11:00:00,1899-12-30 18:00:00,0,2013-10-03 16:21:47
273685,200,17,ישיבת מליאה בתאריך 28/01/2008 בשעה: 16:00,2008-01-28 16:00:00,1899-12-30 19:30:00,0,2013-10-03 16:21:47
273686,201,17,ישיבת מליאה בתאריך 29/01/2008 בשעה 16:00,1899-12-30 16:00:00,1899-12-30 19:30:00,0,2020-09-10 11:08:29
273687,202,17,ישיבת מליאה בתאריך 30/01/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 16:30:00,0,2013-10-03 16:21:47
274754,203,17,ישיבת מליאה בתאריך 04/02/2008 בשעה: 16:00,2008-02-04 16:00:00,1899-12-30 21:40:00,0,2013-10-03 16:21:47
274755,204,17,ישיבת מליאה בתאריך 05/02/2008 בשעה: 16:00,2008-02-05 16:00:00,1899-12-30 18:30:00,0,2013-10-03 16:21:47
274756,205,17,ישיבת מליאה בתאריך 06/02/2008 בשעה: 11:00,2008-02-06 11:00:00,1899-12-30 17:00:00,0,2013-10-03 16:21:47
276586,206,17,ישיבת מליאה בתאריך 11/02/2008 בשעה: 16:00,2008-02-11 16:00:00,1899-12-30 18:40:00,0,2013-10-03 16:21:47
276587,207,17,ישיבת מליאה בתאריך 12/02/2008 בשעה 16:00,1899-12-30 16:00:00,1899-12-30 19:10:00,0,2020-09-10 11:09:31
276588,208,17,ישיבת מליאה בתאריך 13/02/2008 בשעה: 11:00,2008-02-13 11:00:00,1899-12-30 17:40:00,0,2013-10-03 16:21:47
279529,209,17,ישיבת מליאה בתאריך 18/02/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
279968,210,17,ישיבת מליאה בתאריך 19/02/2008 בשעה: 16:00,2008-02-19 16:00:00,1899-12-30 18:30:00,0,2013-10-03 16:21:47
279969,211,17,ישיבת מליאה בתאריך 20/02/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 17:00:00,0,2013-10-03 16:21:47
282091,212,17,ישיבת מליאה בתאריך 25/02/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 19:00:00,0,2013-10-03 16:21:47
282092,213,17,ישיבת מליאה בתאריך 26/02/2008 בשעה: 16:00,2008-02-26 16:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
282093,214,17,ישיבת מליאה בתאריך 27/02/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 17:10:00,0,2013-10-03 16:21:47
284191,215,17,ישיבת מליאה בתאריך 03/03/2008 בשעה: 16:00,2008-03-03 16:00:00,1899-12-30 21:40:00,0,2013-10-03 16:21:47
284192,216,17,ישיבת מליאה בתאריך 04/03/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 19:20:00,0,2013-10-03 16:21:47
284193,217,17,ישיבת מליאה בתאריך 05/03/2008 בשעה: 11:00,2008-03-05 11:00:00,1899-12-30 17:00:00,0,2013-10-03 16:21:47
286412,218,17,ישיבת מליאה בתאריך 10/03/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
286413,219,17,ישיבת מליאה בתאריך 11/03/2008 בשעה: 16:00,2008-03-11 16:00:00,1899-12-30 19:20:00,0,2013-10-03 16:21:47
286414,220,17,ישיבת מליאה בתאריך 12/03/2008 בשעה: 11:00,2008-03-12 11:00:00,1899-12-30 17:30:00,0,2013-10-03 16:21:47
288071,221,17,ישיבת מליאה בתאריך 17/03/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 18:50:00,0,2013-10-03 16:21:47
288072,222,17,ישיבת מליאה בתאריך 18/03/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 18:40:00,0,2013-10-03 16:21:47
288073,223,17,ישיבת מליאה בתאריך 19/03/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 16:30:00,0,2013-10-03 16:21:47
289551,224,17,ישיבת מליאה בתאריך 24/03/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 22:30:00,0,2013-10-03 16:21:47
289552,225,17,ישיבת מליאה בתאריך 25/03/2008 בשעה: 16:01,2008-03-25 16:01:00,1899-12-30 19:20:00,0,2013-10-03 16:21:47
289553,226,17,ישיבת מליאה בתאריך 26/03/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
290601,227,17,ישיבת מליאה בתאריך 31/03/2008 בשעה 16:00,1899-12-30 16:00:00,1899-12-30 20:30:00,0,2020-02-09 11:19:19
290602,228,17,ישיבת מליאה בתאריך 01/04/2008 בשעה 16:00,2008-04-01 16:00:00,1899-12-30 18:50:00,0,2020-09-13 11:42:23
290603,229,17,ישיבת מליאה בתאריך 02/04/2008 בשעה 11:00,1899-12-30 11:00:00,1899-12-30 20:20:00,0,2020-09-14 13:41:55
292257,230,17,ישיבת מליאה בתאריך 14/04/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 12:00:00,0,2013-10-03 16:21:47
292899,231,17,ישיבת מליאה בתאריך 05/05/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 13:30:00,0,2013-10-03 16:21:47
293832,232,17,ישיבת מליאה בתאריך 15/05/2008 בשעה: 14:00,1899-12-30 14:00:00,1899-12-30 15:20:00,1,2013-10-03 16:21:47
293851,233,17,ישיבת מליאה בתאריך 19/05/2008 בשעה: 16:00,2008-05-19 16:00:00,1899-12-30 19:50:00,0,2013-10-03 16:21:47
293852,234,17,ישיבת מליאה בתאריך 20/05/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 18:00:00,0,2013-10-03 16:21:47
293854,235,17,ישיבת מליאה בתאריך 21/05/2008 בשעה: 11:00,2008-05-21 11:00:00,1899-12-30 18:10:00,0,2013-10-03 16:21:47
294711,236,17,ישיבת מליאה בתאריך 26/05/2008 בשעה: 16:00,2008-05-26 16:00:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
294712,237,17,ישיבת מליאה בתאריך 27/05/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 18:20:00,0,2013-10-03 16:21:47
294713,238,17,ישיבת מליאה בתאריך 28/05/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 17:50:00,0,2013-10-03 16:21:47
295996,239,17,ישיבת מליאה בתאריך 02/06/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 17:40:00,0,2013-10-03 16:21:47
295997,240,17,ישיבת מליאה בתאריך 03/06/2008 בשעה: 16:00,2008-06-03 16:00:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
295998,241,17,ישיבת מליאה בתאריך 04/06/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 17:30:00,0,2013-10-03 16:21:47
297136,244,17,ישיבת מליאה בתאריך 16/06/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 20:20:00,0,2013-10-03 16:21:47
297140,242,17,ישיבת מליאה בתאריך 10/06/2008 בשעה 16:00,2008-06-10 16:00:00,1899-12-30 19:30:00,0,2021-01-05 11:42:33
297141,243,17,ישיבת מליאה בתאריך 11/06/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 17:30:00,0,2013-10-03 16:21:47
297855,245,17,ישיבת מליאה בתאריך 17/06/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 19:00:00,0,2013-10-03 16:21:47
297856,246,17,ישיבת מליאה בתאריך 18/06/2008 בשעה: 11:00,2008-06-18 11:00:00,1899-12-30 18:20:00,0,2013-10-03 16:21:47
299116,247,17,ישיבת מליאה בתאריך 23/06/2008 בשעה: 12:00,2008-06-23 12:00:00,1899-12-30 13:50:00,1,2013-10-03 16:21:47
299117,248,17,ישיבת מליאה בתאריך 23/06/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 19:50:00,0,2013-10-03 16:21:47
299118,249,17,ישיבת מליאה בתאריך 24/06/2008 בשעה 16:00,2008-06-24 16:00:00,1899-12-30 20:50:00,0,2020-09-10 11:04:34
299119,250,17,ישיבת מליאה בתאריך 25/06/2008 בשעה: 11:00,2008-06-25 11:00:00,1899-12-30 20:10:00,0,2013-10-03 16:21:47
300273,251,17,ישיבת מליאה בתאריך 30/06/2008 בשעה: 16:00,2008-06-30 16:00:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
300274,252,17,ישיבת מליאה בתאריך 01/07/2008 בשעה: 16:00,2008-07-01 16:00:00,1899-12-30 20:00:00,0,2013-10-03 16:21:47
300275,253,17,ישיבת מליאה בתאריך 02/07/2008 בשעה: 11:00,2008-07-02 11:00:00,1899-12-30 18:10:00,0,2013-10-03 16:21:47
301211,254,17,ישיבת מליאה בתאריך 07/07/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 21:00:00,0,2013-10-03 16:21:47
301212,255,17,ישיבת מליאה בתאריך 08/07/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 20:10:00,0,2013-10-03 16:21:47
301213,256,17,ישיבת מליאה בתאריך 09/07/2008 בשעה: 11:00,2008-07-09 11:00:00,1899-12-30 16:50:00,0,2013-10-03 16:21:47
302511,257,17,ישיבת מליאה בתאריך 14/07/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 21:10:00,0,2013-10-03 16:21:47
302512,258,17,ישיבת מליאה בתאריך 15/07/2008 בשעה: 16:00,2008-07-15 16:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
302515,259,17,ישיבת מליאה בתאריך 16/07/2008 בשעה: 11:00,2008-07-16 11:00:00,1899-12-30 17:40:00,0,2013-10-03 16:21:47
303673,261,17,ישיבת מליאה בתאריך 21/07/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 21:40:00,0,2013-10-03 16:21:47
303674,260,17,ישיבת מליאה בתאריך 21/07/2008 בשעה: 11:45,1899-12-30 11:45:00,1899-12-30 13:00:00,1,2013-10-03 16:21:47
303675,262,17,ישיבת מליאה בתאריך 22/07/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 21:40:00,0,2013-10-03 16:21:47
303676,263,17,ישיבת מליאה בתאריך 23/07/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 20:20:00,0,2013-10-03 16:21:47
305312,264,17,ישיבת מליאה בתאריך 28/07/2008 בשעה: 16:00,2008-07-28 16:00:00,1899-12-30 00:00:00,0,2013-10-03 16:21:47
305313,265,17,ישיבת מליאה בתאריך 29/07/2008 בשעה: 16:00,2008-07-29 16:00:00,1899-12-30 00:00:00,0,2013-10-03 16:21:47
305314,266,17,ישיבת מליאה בתאריך 30/07/2008 בשעה: 11:00,2008-07-30 11:00:00,1899-12-30 19:40:00,0,2013-10-03 16:21:47
307412,267,17,ישיבת מליאה בתאריך 20/08/2008 בשעה: 11:00,2008-08-20 11:00:00,1899-12-30 13:20:00,0,2013-10-03 16:21:47
308652,268,17,ישיבת מליאה בתאריך 09/09/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 12:00:00,0,2013-10-03 16:21:47
310040,269,17,ישיבת מליאה בתאריך 27/10/2008 בשעה 16:00,1899-12-30 16:00:00,1899-12-30 19:30:00,0,2021-02-10 14:48:52
310045,270,17,ישיבת מליאה בתאריך 28/10/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 17:00:00,0,2013-10-03 16:21:47
310046,271,17,ישיבת מליאה בתאריך 29/10/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 17:30:00,0,2013-10-03 16:21:47
311213,272,17,ישיבת מליאה בתאריך 03/11/2008 בשעה: 16:00,1899-12-30 16:00:00,1899-12-30 19:10:00,0,2013-10-03 16:21:47
311214,273,17,ישיבת מליאה בתאריך 04/11/2008 בשעה: 16:00,2008-11-04 16:00:00,1899-12-30 19:30:00,0,2013-10-03 16:21:47
311215,274,17,ישיבת מליאה בתאריך 05/11/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 18:30:00,0,2013-10-03 16:21:47
312172,275,17,ישיבת מליאה בתאריך 10/11/2008 בשעה: 16:00,2008-11-10 16:00:00,1899-12-30 18:20:00,1,2013-10-03 16:21:47
312472,276,17,ישיבת מליאה בתאריך 24/11/2008 בשעה: 12:30,2008-11-24 12:30:00,1899-12-30 14:30:00,0,2013-10-03 16:21:47
313872,277,17,ישיבת מליאה בתאריך 29/12/2008 בשעה: 11:00,1899-12-30 11:00:00,1899-12-30 16:30:00,0,2014-12-08 13:56:06
316019,15,1,ישיבת מליאה בתאריך 22/03/1949 בשעה 16:12,1949-03-22 16:12:00,1949-03-23 17:45:00,,2020-10-18 08:05:01
316020,36,1,ישיבת מליאה בתאריך 31/05/1949 בשעה 16:15,1949-05-31 16:15:00,1949-05-31 18:40:00,,2020-10-15 12:24:06
316022,123,1,ישיבת מליאה בתאריך 07/03/1950 בשעה 16:12,1950-03-07 16:12:00,1950-03-07 21:52:00,,2020-10-14 14:30:38
316023,142,1,ישיבת מליאה בתאריך 23/05/1950 בשעה 16:10,1950-05-23 16:10:00,1950-05-23 22:35:00,,2020-10-14 13:25:02
316024,169,1,ישיבת מליאה בתאריך 24/07/1950 בשעה 15:07,1950-07-24 15:07:00,,,2020-10-14 10:43:56
316025,181,1,ישיבת מליאה בתאריך 23/10/1950 בשעה 16:15,1950-10-23 16:15:00,1950-10-23 19:40:00,,2020-10-14 09:05:14
316026,219,1,ישיבת מליאה בתאריך 29/01/1951 בשעה 16:12,1951-01-29 16:12:00,1951-01-29 22:04:00,,2020-10-13 15:51:49
316027,251,1,ישיבת מליאה בתאריך 14/05/1951 בשעה 16:15,1951-05-14 16:15:00,1951-05-14 22:10:00,,2020-10-13 11:59:13
316031,114,3,ישיבת מליאה בתאריך 23/04/1956 בשעה: 00:00:00,1956-04-23 00:00:00,,,2014-08-17 15:12:52
316032,117,3,ישיבת מליאה בתאריך 09/05/1956 בשעה: 00:00:00,1956-05-09 00:00:00,,,2014-08-17 15:12:52
316034,190,3,ישיבת מליאה בתאריך 20/11/1956 בשעה: 00:00:00,1956-11-20 00:00:00,,,2014-08-17 15:12:52
316039,329,3,ישיבת מליאה בתאריך 17/07/1957 בשעה: 00:00:00,1957-07-17 00:00:00,,,2014-08-17 15:12:52
316048,660,3,ישיבת מליאה בתאריך 29/06/1959 בשעה: 00:00:00,1959-06-29 00:00:00,,,2014-08-17 15:12:52
316050,14,4,ישיבת מליאה בתאריך 22/12/1959 בשעה: 00:00:00,1959-12-22 00:00:00,,,2014-08-17 15:12:53
316052,143,5,ישיבת מליאה בתאריך 18/06/1962 בשעה: 00:00:00,1962-06-18 00:00:00,,,2014-08-17 15:12:52
316053,154,5,ישיבת מליאה בתאריך 10/07/1962 בשעה: 00:00:00,1962-07-10 00:00:00,,,2014-08-17 15:12:52
316054,353,5,ישיבת מליאה בתאריך 05/05/1964 בשעה: 00:00:00,1964-05-05 00:00:00,,,2014-08-17 15:12:52
316064,9,6,ישיבת מליאה בתאריך 13/12/1965 בשעה 16:01,1965-12-13 16:01:00,1965-12-13 19:40:00,,2020-06-14 10:24:39
316065,20,6,ישיבת מליאה בתאריך 11/01/1966 בשעה 16:07,1966-01-11 16:07:00,1966-01-11 17:31:00,,2020-08-16 09:12:19
316070,28,7,ישיבת מליאה בתאריך 19/01/1970 בשעה 16:00,1970-01-19 16:00:00,1970-01-19 19:05:00,,2020-11-02 17:07:51
316071,270,7,ישיבת מליאה בתאריך 15/02/1972 בשעה: 00:00:00,1972-02-15 00:00:00,,,2014-08-17 15:12:53
316072,276,7,ישיבת מליאה בתאריך 02/03/1972 בשעה: 00:00:00,1972-03-02 00:00:00,,,2014-08-17 15:12:52
317513,1,18,ישיבת מליאה בתאריך 24/02/2009 בשעה: 16:00,2009-02-24 16:00:00,2009-02-24 17:10:00,0,2013-10-03 16:21:47
317538,2,18,ישיבת מליאה בתאריך 02/03/2009 בשעה: 16:00,2009-03-02 16:00:00,2009-03-02 18:50:00,0,2013-10-03 16:21:47
318812,3,18,ישיבת מליאה בתאריך 04/03/2009 בשעה: 11:00,2009-03-04 11:00:00,2009-03-04 15:50:00,0,2013-10-03 16:21:47
319637,4,18,ישיבת מליאה בתאריך 09/03/2009 בשעה: 11:00,2009-03-09 11:00:00,2009-03-09 15:10:00,0,2013-10-03 16:21:47
319927,5,18,ישיבת מליאה בתאריך 12/03/2009 בשעה: 11:00,2009-03-12 11:00:00,2009-03-12 13:30:00,0,2013-10-03 16:21:47
321329,6,18,ישיבת מליאה בתאריך 16/03/2009 בשעה: 16:00,2009-03-16 16:00:00,2009-03-16 19:40:00,0,2013-10-03 16:21:47
321335,7,18,ישיבת מליאה בתאריך 17/03/2009 בשעה: 16:00,2009-03-17 16:00:00,2009-03-17 19:50:00,0,2013-10-03 16:21:47
321467,8,18,ישיבת מליאה בתאריך 18/03/2009 בשעה: 11:00,2009-03-18 11:00:00,2009-03-18 18:40:00,0,2013-10-03 16:21:47
321628,9,18,ישיבת מליאה בתאריך 23/03/2009 בשעה: 16:00,2009-03-23 16:00:00,2009-03-23 19:40:00,0,2013-10-03 16:21:47
321878,10,18,ישיבת מליאה בתאריך 24/03/2009 בשעה: 16:00,2009-03-24 16:00:00,2009-03-24 19:20:00,0,2013-10-03 16:21:47
321879,11,18,ישיבת מליאה בתאריך 25/03/2009 בשעה: 11:00,2009-03-25 11:00:00,2009-03-25 17:30:00,0,2013-10-03 16:21:47
322072,12,18,ישיבת מליאה בתאריך 30/03/2009 בשעה: 16:00,2009-03-30 16:00:00,2009-03-30 17:40:00,0,2013-10-03 16:21:47
322083,13,18,ישיבת מליאה בתאריך 31/03/2009 בשעה: 16:00,2009-03-31 16:00:00,,0,2013-10-03 16:21:47
322084,14,18,ישיבת מליאה בתאריך 01/04/2009 בשעה: 11:00,2009-04-01 11:00:00,2009-04-01 13:50:00,0,2013-10-03 16:21:47
